VERTEX_COUNT 20
PATH_COUNT 1
BUDGET 420
<------------ VERTICES ------------>
0;START;41.374834;2.170055;0.0;0.0
1;Museu Nacional d’Art de Catalunya;41.36882;2.153347;45.0;100.0
2;Galeria d’Art Mar Grup Escolà;41.392349;2.167836;45.0;82.06
3;Museu Picasso;41.385181;2.180863;45.0;81.56
4;Basilica of the Sagrada Família;41.403568;2.174435;45.0;80.87
5;Museu d’Història de Catalunya - MHC;41.380852;2.185799;45.0;80.66
6;Lorena Ruiz de Villa;41.397858;2.146705;45.0;77.57
7;Imaginart Gallery;41.393822;2.164627;45.0;76.97
8;Barcelona;41.389034;2.16137;45.0;75.73
9;Atelier;41.407719;2.158233;45.0;72.88
10;Arts Santa Mònica;41.37722;2.176012;45.0;71.37
11;Contrast;41.387928;2.161469;45.0;69.61
12;Museu Frederic Marès;41.384178;2.176819;45.0;69.35
13;Piramidon Centre d’Art Contemporani;41.422626;2.209764;45.0;67.29
14;Carles Taché;41.389851;2.164213;45.0;67.12
15;Parc de la Ciutadella;41.389248;2.186548;45.0;66.7
16;Galeria Mayoral;41.389542;2.163808;45.0;65.96
17;Despair;41.387653;2.188076;45.0;65.95
18;Avinguda d’Icària;41.391556;2.197416;45.0;64.74
19;FINISH;41.374834;2.170055;0.0;0.0
<------------- EDGES -------------->
0;0;1;23.796;1.09
1;0;1;23.536;7.09
2;0;1;23.396;0.95
3;0;2;30.107;4.23
4;0;2;26.129;16.63
5;0;2;34.992;18.51
6;0;3;22.496;15.27
7;0;4;49.491;22.07
8;0;4;40.512;23.68
9;0;4;41.302;11.61
10;0;5;22.688;8.38
11;0;6;49.508;1.33
12;0;6;46.898;3.69
13;0;6;39.351;2.45
14;0;7;33.232;7.84
15;0;8;26.736;18.68
16;0;8;21.988;20.59
17;0;9;58.284;8.6
18;0;9;54.944;2.98
19;0;10;8.671;11.28
20;0;10;6.815;21.49
21;0;10;9.481;7.59
22;0;11;24.972;20.75
23;0;11;25.847;0.04
24;0;11;18.98;15.51
25;0;12;18.196;13.04
26;0;13;96.367;8.88
27;0;14;26.77;10.93
28;0;15;32.509;17.15
29;0;15;38.444;8.62
30;0;15;34.949;20.93
31;0;16;26.416;22.38
32;0;16;27.469;16.08
33;0;17;31.884;12.72
34;0;17;34.476;21.78
35;0;18;45.309;17.36
36;0;18;44.869;14.74
37;0;19;0.0;24.32
38;1;2;44.354;20.5
39;1;2;50.108;21.51
40;1;3;45.08;23.86
41;1;3;43.857;6.23
42;1;4;65.336;0.43
43;1;4;80.168;5.2
44;1;5;46.481;14.38
45;1;6;50.417;5.95
46;1;6;38.392;19.25
